name,geometry,@id,direction
အင်းစိန် ကမ်းနား မှတ်တိုင်,POINT (96.0940048 16.8835242),node/4836113986,Outbound; inbound; north; northeast; outbound; outboundinbound
အင်းစိန် ကမ်းနား မှတ်တိုင်,POINT (96.0940888 16.8834229),node/4836113987,inbound; outbound; outboundinbound; south; southwest
အင်းစိန် ဆေးရုံ မှတ်တိုင်,POINT (96.105766 16.8921207),node/4847231060,INBOUND; S; north; south; southwest
အင်းစိန် ဆေးရုံ မှတ်တိုင်,POINT (96.1058091 16.8921531),node/4847231061,OUTBOUND; S; norhtwest; north; northeast
အင်းစိန် ပန်းခြံ မှတ်တိုင်,POINT (96.1079402 16.88868),node/4847238712,Inbound; OUTBOUND; outbound; outboundinbound; south
အင်းစိန် ပန်းခြံ မှတ်တိုင်,POINT (96.1088826 16.8887895),node/4849012599,INBOUND; Outbound; north; outbound; outboundinbound
အင်းစိန်ဆေးရုံကြီး မှတ်တိုင်,POINT (96.1036421 16.8923794),node/4847108236,south
အင်းစိန်ဆေးရုံကြီး မှတ်တိုင်,POINT (96.1038278 16.8924863),node/4847108237,north
အင်းစိန်ဈေး မှတ်တိုင်,POINT (96.1024689 16.8869874),node/4836101077,north; outbound; outboundinbound
အင်းစိန်ဈေး မှတ်တိုင်,POINT (96.1025465 16.8868734),node/4836101078,outbound; outboundinbound; south
အင်းစိန်ပန်းခြံ မှတ်တိုင်,POINT (96.1080567 16.8864936),node/4882913777,Inbound; S; north; south
အင်းစိန်ပန်းခြံ မှတ်တိုင်,POINT (96.107777 16.8876155),node/4905203014,Outbound; S; norhtwest; north; northeast
အင်းတိုင် မှတ်တိုင်,POINT (96.3231073 17.1110324),node/4861030699,inbound
အင်းယက်ကြီး မှတ်တိုင်,POINT (95.9584427 17.2544806),node/4903549209,
အင်းယက်ကြီး မှတ်တိုင်,POINT (95.9585681 17.2545717),node/4903549210,
အင်ယာမြိုင် မှတ်တိုင်,POINT (96.1472282 16.8248199),node/4855184392,S; south; west
အင်ယာမြိုင် မှတ်တိုင်,POINT (96.1472126 16.8246953),node/4855184393,S; east; north
အင်းဝ မှတ်တိုင်,POINT (96.1776623 16.8495389),node/4861027941,S; north; north east
အင်းဝ မှတ်တိုင်,POINT (96.1775431 16.8495015),node/4861027942,S; north east; south
အစာ စက် မှတ်တိုင်,POINT (96.1120052 16.9323142),node/4849199112,East; southeast; west
အစာ စက် မှတ်တိုင်,POINT (96.1121628 16.9323046),node/4849199113,east; north; west
အဆင့်မြင့် မှတ်တိုင်,POINT (96.07324 16.8599711),node/4847116475,E; northwest; southeast; southwest; west
အဆင့်မြင့် မှတ်တိုင်,POINT (96.0726451 16.8599242),node/4847116476,E; east; northeast; southeast
အ​ဆောင် ( ၂ ) မှတ်တိုင်,POINT (96.0972224 16.9119562),node/4847010753,E; INBOUND; Intbound; north; northeast; south
အ​ဆောင် ( ၂ ) မှတ်တိုင်,POINT (96.0973772 16.9118951),node/4847010754,OUTBOUND; W; norhtwest; north; southwest
အထက ( ၁ ) ဗဟန်း / သံရုံး မှတ်တိုင်,POINT (96.1514546 16.8073224),node/4841471671,
အထက ( ၁ ) ဗဟန်း / သံရုံး မှတ်တိုင်,POINT (96.1512879 16.8076572),node/4996034041,
အထက(၃) မှတ်တိုင်,POINT (96.0514126 16.8885991),node/5170967057,
အထက(၃) မှတ်တိုင်,POINT (96.0513788 16.8886088),node/5170967062,
အထူးဂိတ် မှတ်တိုင်,POINT (96.2454151 16.8436454),node/5903093235,outbound; outboundinbound
အထူးဂိတ် မှတ်တိုင်,POINT (96.2455298 16.8435981),node/5903093236,outboundinbound
အနောက် ဇရပ် မှတ်တိုင်,POINT (96.1950939 17.0856193),node/4873438321,east; outbound
အနောက်ပိုင်း တက္ကသိုလ် မှတ်တိုင်,POINT (96.0158699 16.94719),node/4861403216,Outbound; norhtwest; north
အနောက်ပိုင်း တက္ကသိုလ် မှတ်တိုင်,POINT (96.015793 16.9471118),node/4861403217,inbound; south
အနောက်ပိုင်း နည်းပညာ တက္ကသိုလ် မှတ်တိုင်,POINT (96.0114244 16.8678872),node/4847239408,southeast
အနောက်ပိုင်း နည်းပညာ တက္ကသိုလ် မှတ်တိုင်,POINT (96.0114315 16.8678808),node/5587689530,northeast
အနောက်ပိုင်း နည်းပညာ တက္ကသိုလ် မှတ်တိုင်,POINT (96.0114069 16.8678914),node/5587698353,northwest
အနောက်ပေါက် / ဘုန်းကြီးကျောင်း မှတ်တိုင်,POINT (96.2654895 16.7072505),node/4882642070,north
အနောက်ပေါက် / ဘုန်းကြီးကျောင်း မှတ်တိုင်,POINT (96.2654267 16.707221),node/4882644572,south
အနော်မာ မှတ်တိုင်,POINT (96.1981656 16.7952492),node/4841330921,E; east; north; outbound
အနော်မာ မှတ်တိုင်,POINT (96.1981498 16.7951742),node/4841330922,E; east; outbound; south
အနော်မာ မှတ်တိုင်,POINT (96.2019643 16.8039823),node/4849037280,E; east; forward; inbound; north; south
အနော်မာ မှတ်တိုင်,POINT (96.2017387 16.8038499),node/4849045162,E; east; outbound; south; southeast
အမြန်လမ်းဆုံ မှတ်တိုင်,POINT (96.2115624 17.225062),node/4875592425,north
အမြန်လမ်းဆုံ မှတ်တိုင်,POINT (96.2113213 17.2249873),node/4875592426,south
အမှတ် ( ၃ ) လမ်းဆုံ မှတ်တိုင်,POINT (96.1666935 17.0657844),node/4873398700,east; outbound
အမှတ် ( ၃ ) လမ်းဆုံ မှတ်တိုင်,POINT (96.166133 17.0656981),node/4873398701,inbound; west
အမှတ် (၃) လမ်းဆုံ မှတ်တိုင်,POINT (96.152281 16.9357251),node/4836480902,east; north; south; west
အမှတ် (၃) လမ်းဆုံ မှတ်တိုင်,POINT (96.1529538 16.936735),node/4846821224,N; north; west
အမှတ် (၃) လမ်းဆုံ မှတ်တိုင်,POINT (96.1530506 16.935501),node/4859388121,inbound; north; south; southeast
အမှတ် (၄) မှတ်တိုင်,POINT (96.0496863 17.1038369),node/4903211540,Outbound; outbound
အမှတ် (၄) မှတ်တိုင်,POINT (96.0498492 17.1036203),node/4914332827,Inbound; inbound
အမှိုက်ပုံ မှတ်တိုင်,POINT (96.1919065 16.9115002),node/4863812282,Northeast; north; northeast
အရက်ဆိုင်ကွေ့ မှတ်တိုင်,POINT (96.2138922 16.7956924),node/4849231778,E; east; outbound
အရက်ဆိုင်ကွေ့ မှတ်တိုင်,POINT (96.2139706 16.7956599),node/5217385177,E; east; outbound
အရှေ့ ဇရပ် မှတ်တိုင်,POINT (96.1979628 17.087614),node/4873443918,east; outbound
အရှေ့ ဇရပ် မှတ်တိုင်,POINT (96.1977913 17.0877384),node/4873443919,inbound; west
အရှေ့ကြား မှတ်တိုင်,POINT (96.1968556 16.7804255),node/4840865148,E; east; south
အရှေ့ကြား မှတ်တိုင်,POINT (96.1968597 16.7806215),node/4840865149,E; north; west
အရှေ့ဘက်မုခ် မှတ်တိုင်,POINT (96.1519013 16.7982323),node/4877082683,OUTBOUND; north
အရှေ့ဘက်မုခ် မှတ်တိုင်,POINT (96.1518209 16.7981974),node/4877082684,INBOUND; south
အလယ်ပေါက် မှတ်တိုင်,POINT (96.1518895 16.940883),node/4841402567,N; north; west
အလယ်ပေါက် မှတ်တိုင်,POINT (96.1516177 16.9407829),node/4841402568,east; inbound; south
အလယ်ရွာ မှတ်တိုင်,POINT (96.3157441 16.6807117),node/4871437421,east; forward
အလယ်ရွာ မှတ်တိုင်,POINT (96.3155606 16.680603),node/4871437422,east; southeast
အလိုတော်ပြည့် မှတ်တိုင်,POINT (96.2379978 16.8200237),node/4856918845,E; east; inbound; outbound; west
အဝိုင်း ထိပ် မှတ်တိုင်,POINT (96.2133521 16.9103413),node/4840957680,S; north; northeast; south
အဝိုင်း ထိပ် မှတ်တိုင်,POINT (96.2133901 16.9099145),node/4840957681,S; north; south; southwest
အဝိုင်း မှတ်တိုင်,POINT (96.1575797 16.8937416),node/4848835075,north; northeast; southeast
အဝိုင်းထိပ်/ တာမွေ မှတ်တိုင်,POINT (96.1710646 16.8118815),node/4856851408,Outbound; S; north; north east; south
အဝိုင်းထိပ်/ တာမွေ မှတ်တိုင်,POINT (96.1708533 16.8118666),node/4856856445,S; east; inbound; north east; south
အဝိုင်းထိပ်/ တာမွေ မှတ်တိုင်,POINT (96.1714971 16.8120321),node/5127794199,outbound
အဝိုင်းထိပ်/ တာမွေ မှတ်တိုင်,POINT (96.1719007 16.8113402),node/5127799917,E; east; inbound
အဝိုင်းထိပ်/ တာမွေ မှတ်တိုင်,POINT (96.1712888 16.8119887),node/5304254021,inbound
အဝိုင်းလေး မှတ်တိုင်,POINT (96.171418 16.825246),node/4836593129,outbound; south
အဝိုင်းလေး မှတ်တိုင်,POINT (96.1715039 16.8256672),node/4994119721,east; north
အဝေးပြေး မှတ်တိုင်,POINT (96.1228961 16.8885348),node/4877505473,INBOUND; inbound; outbound; outboundinbound
အဝေးပြေး မှတ်တိုင်,POINT (96.1230271 16.888668),node/4841206399,OUTBOUND; outbound; outboundinbound
အဝေရာ မှတ်တိုင်,POINT (96.2442726 16.8504947),node/4863371052,east; outbound; outboundinbound
အဝေရာ မှတ်တိုင်,POINT (96.2443759 16.8505615),node/4863371053,outbound; outboundinbound; west
အသင်းတိုက် မှတ်တိုင်,POINT (96.1834315 16.823019),node/4836304905,E; east; north; outbound
အသင်းတိုက် မှတ်တိုင်,POINT (96.1833209 16.8231034),node/5447420623,south
အသင်းတိုက် မှတ်တိုင်,POINT (96.1810159 16.8236988),node/5767433222,
အသင်းတိုက် မှတ်တိုင်,POINT (96.1832411 16.7903457),node/4836364820,S; inbound; south
အသင်းတိုက် မှတ်တိုင်,POINT (96.1832951 16.7902475),node/4836364921,Outbound; S; north
အသုံးလုံး(အအအ) မှတ်တိုင်,POINT (96.1050202 17.0806498),node/4903159394,Outbound; outbound
အအေးခန်း မှတ်တိုင်,POINT (96.2770065 16.9393171),node/4859300286,north; outbound
အအေးခန်း မှတ်တိုင်,POINT (96.2769577 16.9395253),node/4859308304,inbound; south
အအေးဆိုင် မှတ်တိုင်,POINT (96.1900446 16.9032114),node/4896963000,W; north east
အအေးဆိုင် မှတ်တိုင်,POINT (96.18977 16.9035378),node/4896963001,E; north east
အားကစားကွင်း မှတ်တိုင်,POINT (96.2063291 16.8725701),node/4836223407,inbound; north; south; southeast
အားကစားကွင်း မှတ်တိုင်,POINT (96.2064539 16.8726),node/4836223408,north; northeast; northwest; outbound; south
အာဆီယံ မှတ်တိုင်,POINT (96.2323117 16.8068855),node/4875505338,E; outbound
အာဆီယံ မှတ်တိုင်,POINT (96.2325125 16.8070115),node/4875505339,E; inbound
အာဇီဝ မှတ်တိုင်,POINT (96.2009285 17.0888994),node/4873449913,east; outbound
အာနန္ဒာ ဘုရား မှတ်တိုင်,POINT (96.1949588 16.840444),node/4840893894,east; north
အားမာန္ မှတ်တိုင်,POINT (96.0350661 16.879567),node/4848974447,East; Outbound; north; northeast
အားမာန္ မှတ်တိုင်,POINT (96.0349006 16.879443),node/4884978157,inbound; south; southwest; west
အာလိန်ငါးဆင့် မှတ်တိုင်,POINT (96.1165733 16.8916271),node/4896578296,Inbound; OUTBOUND; outbound; outboundinbound; south
